2020-06-21 11:23:51.358946,-227111
2020-06-21 11:24:51.497757,-173644
2020-06-21 11:25:51.606189,-161178
2020-06-21 11:26:51.707927,-162463
2020-06-21 11:27:51.807839,-46115
2020-06-21 11:28:51.916545,-24636
2020-06-21 11:29:52.029396,14544
2020-06-21 11:30:52.125989,-79002
2020-06-21 11:31:52.230274,-50133
2020-06-21 11:32:52.324455,157565
2020-06-21 11:33:52.436984,459376
2020-06-21 11:34:52.536787,791757
2020-06-21 11:35:52.666153,831772
2020-06-21 11:36:52.756149,869078
2020-06-21 11:37:52.846962,862961
2020-06-21 11:38:53.011857,837819
2020-06-21 11:39:53.106259,814352
2020-06-21 11:40:53.198642,822310
2020-06-21 11:41:53.293015,937863
2020-06-21 11:42:53.384465,1186396
2020-06-21 11:43:53.476103,1309015
2020-06-21 11:44:53.573042,1365859
2020-06-21 11:45:53.657975,1549410
2020-06-21 11:46:53.832491,1752659
2020-06-21 11:47:53.929124,1737058
2020-06-21 11:48:54.015333,1745477
2020-06-21 11:49:54.127538,1445416
2020-06-21 11:50:54.225638,1073668
2020-06-21 11:51:54.534726,670566
2020-06-21 11:52:54.630890,590677
2020-06-21 11:53:54.734294,568213
2020-06-21 11:54:54.822099,556916
2020-06-21 11:55:54.907176,85288
2020-06-21 11:56:54.992105,253884
2020-06-21 11:57:55.081865,701407
2020-06-21 11:58:55.178610,731183
2020-06-21 11:59:55.265677,720849
2020-06-21 12:00:55.356251,199028
2020-06-21 12:01:55.454769,163181
2020-06-21 12:02:55.550135,153753
2020-06-21 12:03:55.826892,101928
2020-06-21 12:04:55.933464,103227
2020-06-21 12:05:56.032315,90370
2020-06-21 12:06:56.123751,99005
2020-06-21 12:07:56.220794,420713
2020-06-21 12:08:56.315256,448773
2020-06-21 12:09:56.407348,462411
2020-06-21 12:10:56.497898,452549
2020-06-21 12:11:56.587509,453383
2020-06-21 12:12:56.680564,252116
2020-06-21 12:13:56.777721,245113
2020-06-21 12:14:56.873595,138605
2020-06-21 12:15:56.990764,144628
2020-06-21 12:16:57.087372,144826
2020-06-21 12:17:57.200422,156026
2020-06-21 12:18:57.314935,197740
2020-06-21 12:19:57.456057,138461
2020-06-21 12:20:57.682716,122361
2020-06-21 12:21:57.782986,77595
2020-06-21 12:22:57.878022,68191
2020-06-21 12:23:57.994080,67266
2020-06-21 12:24:58.094912,-66912
2020-06-21 12:25:58.198400,-65526
2020-06-21 12:26:58.313887,-222937
2020-06-21 12:27:58.407272,-144458
2020-06-21 12:28:58.509958,-337810
2020-06-21 12:29:58.634182,-346002
2020-06-21 12:30:58.753892,-473493
2020-06-21 12:31:58.872405,-567029
2020-06-21 12:32:58.992031,-633025
2020-06-21 12:33:59.087635,-96003
2020-06-21 12:34:59.178808,37427
2020-06-21 12:35:59.280212,445833
2020-06-21 12:36:59.396555,479175
2020-06-21 12:37:59.522878,497695
2020-06-21 12:38:59.644375,626665
2020-06-21 12:39:59.750027,653816
2020-06-21 12:40:59.874007,1050774
2020-06-21 12:41:59.987087,1077956
2020-06-21 12:43:00.083294,1095959
2020-06-21 12:44:00.174446,1258008
2020-06-21 12:45:00.300749,1277016
2020-06-21 12:46:00.386223,1570778
2020-06-21 12:47:00.486691,1791423
2020-06-21 12:48:00.660520,2096363
2020-06-21 12:49:00.789958,2052558
2020-06-21 12:50:00.896954,2027501
2020-06-21 12:51:01.000131,2018841
2020-06-21 12:52:01.096596,1417512
2020-06-21 12:53:01.206189,1222234
2020-06-21 12:54:01.299923,1220784
2020-06-21 12:55:01.390338,1144877
2020-06-21 12:56:01.479156,840314
2020-06-21 12:57:01.589452,685052
2020-06-21 12:58:01.725497,32731
2020-06-21 12:59:01.837168,-135466
2020-06-21 13:00:01.954683,-233798
2020-06-21 13:01:02.072672,-233798
2020-06-21 13:02:02.205275,-269726
2020-06-21 13:03:02.313672,-276684
2020-06-21 13:04:02.970062,-350119
2020-06-21 13:05:03.076356,-358250
2020-06-21 13:06:03.176082,-252385
2020-06-21 13:07:03.288896,-156365
2020-06-21 13:08:03.473017,24602
2020-06-21 13:09:03.576525,122721
2020-06-21 13:10:03.664496,-600616
2020-06-21 13:11:03.754091,-708711
2020-06-21 13:12:03.853558,53051
2020-06-21 13:13:03.967969,192086
2020-06-21 13:14:04.110642,201307
2020-06-21 13:15:04.211527,233121
2020-06-21 13:16:04.306825,152862
2020-06-21 13:17:04.426949,304536
2020-06-21 13:18:04.528063,401426
2020-06-21 13:19:04.618320,350912
2020-06-21 13:20:04.715632,332236
2020-06-21 13:21:04.810851,540535
2020-06-21 13:22:04.922848,547146
2020-06-21 13:23:05.064909,543833
2020-06-21 13:24:05.160706,645893
2020-06-21 13:25:05.284813,843002
2020-06-21 13:26:05.400932,873513
2020-06-21 13:27:05.510182,349747
2020-06-21 13:28:05.654486,613208
2020-06-21 13:29:05.756027,1147124
2020-06-21 13:30:05.855844,402438
2020-06-21 13:31:05.985509,433180
2020-06-21 13:32:06.094602,744954
2020-06-21 13:33:06.214563,766440
2020-06-21 13:34:06.311974,471943
2020-06-21 13:35:06.433152,558636
2020-06-21 13:36:06.553642,553028
2020-06-21 13:37:06.661853,543599
2020-06-21 13:38:06.766951,806228
2020-06-21 13:39:06.864306,1187801
2020-06-21 13:40:06.976958,1375584
2020-06-21 13:41:07.079892,1487640
2020-06-21 13:42:07.192103,1538813
2020-06-21 13:43:07.296894,1671547
2020-06-21 13:44:07.397326,1473646
2020-06-21 13:45:07.522167,1337589
2020-06-21 13:46:07.645504,1313782
2020-06-21 13:47:07.761196,1310799
2020-06-21 13:48:07.859465,1574748
2020-06-21 13:49:07.982697,1529602
2020-06-21 13:50:08.092490,1624017
2020-06-21 13:51:08.194709,1624956
2020-06-21 13:52:08.299666,1600180
2020-06-21 13:53:08.411595,1664491
2020-06-21 13:54:08.518121,1678141
2020-06-21 13:55:08.609201,1677287
2020-06-21 13:56:08.716157,1677306
2020-06-21 13:57:08.820034,1601829
2020-06-21 13:58:08.922401,1626323
2020-06-21 13:59:09.029250,1645506
2020-06-21 14:00:09.140419,1569109
2020-06-21 14:01:09.257085,1059869
2020-06-21 14:02:09.376320,542855
2020-06-21 14:03:09.494257,459062
2020-06-21 14:04:09.882184,394322
2020-06-21 14:05:10.147800,616234
2020-06-21 14:06:10.264453,778943
2020-06-21 14:07:10.382589,786749
2020-06-21 14:08:10.493185,1029828
2020-06-21 14:09:10.612271,1081119
2020-06-21 14:10:10.727760,1120145
2020-06-21 14:11:10.835048,943975
2020-06-21 14:12:10.979953,845224
2020-06-21 14:13:11.089773,847392
2020-06-21 14:14:11.188080,647271
2020-06-21 14:15:11.316920,626264
